Instances,feature_ cheap.pattern.time,feature_ cheap.pattern.vertices,feature_ cheap.pattern.edges,feature_ cheap.pattern.loops,feature_ cheap.pattern.meandeg,feature_ cheap.pattern.maxdeg,feature_ cheap.pattern.degisfixed,feature_ cheap.pattern.density,feature_ cheap.target.time,feature_ cheap.target.vertices,feature_ cheap.target.edges,feature_ cheap.target.loops,feature_ cheap.target.meandeg,feature_ cheap.target.maxdeg,feature_ cheap.target.degisfixed,feature_ cheap.target.density,feature_ distance.pattern.time,feature_ distance.pattern.isconnected,feature_ distance.pattern.meandistance,feature_ distance.pattern.maxdistance,feature_ distance.pattern.proportiondistancege2,feature_ distance.pattern.proportiondistancege3,feature_ distance.pattern.proportiondistancege4,feature_ distance.target.time,feature_ distance.target.isconnected,feature_ distance.target.meandistance,feature_ distance.target.maxdistance,feature_ distance.target.proportiondistancege2,feature_ distance.target.proportiondistancege3,feature_ distance.target.proportiondistancege4,feature_ lad.values.removed,feature_ lad.values.removed.percent,feature_ lad.values.removed.min,feature_ lad.values.removed.max,feature_ lad.time,algo_lad,algo_supplementallad,algo_vf2,algo_glasgow1,algo_glasgow2,algo_glasgow3,algo_glasgow4
meshes-CVIU11-1-283,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,21.0,4142.0,9735.0,1.0,4.70039,2802.0,0.0,0.001135,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,1868.0,1.0,2.6688,6.0,0.998624,0.541128,0.120718,0.0,100.0,0.0,0.0,10.0,10.0,195.0,231.0,151.0,692.0,5903.0,40010.0
meshes-CVIU11-1-294,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,4.0,1929.0,5494.0,1.0,5.6957,1858.0,0.0,0.002954,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,339.0,1.0,2.07021,4.0,0.996529,0.071884,0.001243,0.0,100.0,0.0,0.0,17.0,17.0,64.0,35.0,72.0,410.0,2171.0,10698.0
meshes-CVIU11-1-305,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,0.0,844.0,1608.0,1.0,3.80924,752.0,0.0,0.00452,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,41.0,1.0,2.68131,27.0,0.994303,0.20501,0.101929,0.0,100.0,0.0,0.0,0.0,3.0,8.0,6.0,6.0,31.0,155.0,518.0
meshes-CVIU11-1-314,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,33.0,5183.0,12682.0,1.0,4.8935,4706.0,0.0,0.000944,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,2586.0,1.0,2.18972,6.0,0.998863,0.175328,0.014665,0.0,100.0,0.0,0.0,20.0,18.0,520.0,245.0,406.0,3349.0,23979.0,135120.0
meshes-CVIU11-1-318,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,21.0,4127.0,12073.0,1.0,5.8505,4047.0,0.0,0.001418,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,1627.0,1.0,2.04874,8.0,0.99834,0.038209,0.007943,0.0,100.0,0.0,0.0,8.0,43.0,357.0,161.0,264.0,2206.0,16892.0,112394.0
meshes-CVIU11-1-34,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,11.0,2948.0,7344.0,1.0,4.98202,2637.0,0.0,0.001691,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,851.0,1.0,2.21387,6.0,0.997971,0.199061,0.015864,0.0,100.0,0.0,0.0,33.0,29.0,156.0,96.0,136.0,802.0,5026.0,25708.0
meshes-CVIU11-1-357,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,0.0,411.0,1062.0,1.0,5.16545,373.0,0.0,0.012605,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,7.0,1.0,2.17283,5.0,0.985005,0.172862,0.011722,0.0,100.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,10.0,39.0,174.0
meshes-CVIU11-1-360,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,14.0,3302.0,4822.0,0.0,2.92065,3099.0,0.0,0.000885,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,828.0,1.0,2.12857,7.0,0.998813,0.118449,0.007131,0.0,100.0,0.0,0.0,2.0,9.0,174.0,155.0,130.0,972.0,4761.0,13307.0
meshes-CVIU11-1-368,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,6.0,2288.0,3345.0,0.0,2.92395,1116.0,0.0,0.001279,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,482.0,1.0,3.5945,8.0,0.998285,0.759697,0.471482,0.0,100.0,0.0,0.0,0.0,6.0,18.0,46.0,46.0,251.0,653.0,2227.0
meshes-CVIU11-1-37,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,0.0,415.0,972.0,1.0,4.68193,385.0,0.0,0.011315,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,7.0,1.0,2.13012,4.0,0.986314,0.13631,0.004773,0.0,100.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,9.0,39.0,157.0
meshes-CVIU11-1-397,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,11.0,2968.0,5782.0,0.0,3.89623,2243.0,0.0,0.001313,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,850.0,1.0,2.53697,8.0,0.99835,0.427233,0.095766,0.0,100.0,0.0,0.0,8.0,22.0,110.0,35923.0,107.0,676.0,3673.0,14201.0
meshes-CVIU11-1-410,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,0.0,358.0,694.0,1.0,3.8743,270.0,0.0,0.01086,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,5.0,1.0,2.52475,8.0,0.986392,0.422771,0.090072,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,19.0,62.0
meshes-CVIU11-1-424,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,6.0,2229.0,4864.0,0.0,4.36429,1798.0,0.0,0.001959,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,437.0,1.0,2.45908,9.0,0.997593,0.347456,0.087991,0.0,100.0,0.0,0.0,11.0,15.0,60.0,5363.0,45.0,345.0,1546.0,7732.0
meshes-CVIU11-1-431,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,17.0,3671.0,6760.0,0.0,3.68292,2763.0,0.0,0.001004,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,1266.0,1.0,2.63472,26.0,0.998724,0.432191,0.0894,0.0,100.0,0.0,0.0,9.0,23.0,168.0,8129.0,161.0,640.0,4099.0,16926.0
meshes-CVIU11-1-461,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,38.0,5613.0,12239.0,0.0,4.36095,4938.0,0.0,0.000777,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,3023.0,1.0,2.24152,6.0,0.999045,0.225462,0.016493,0.0,100.0,0.0,0.0,71.0,42.0,595.0,25725.0,274.0,2118.0,19541.0,105410.0
meshes-CVIU11-1-466,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,0.0,282.0,420.0,0.0,2.97872,70.0,0.0,0.0106,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,2.0,1.0,3.66962,6.0,0.985891,0.848574,0.595066,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,10.0
meshes-CVIU11-1-489,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,18.0,3790.0,7777.0,1.0,4.10369,2568.0,0.0,0.001083,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,1459.0,1.0,2.65471,9.0,0.998653,0.539589,0.110535,0.0,100.0,0.0,0.0,5.0,15.0,161.0,154.0,127.0,600.0,4417.0,22199.0
meshes-CVIU11-1-511,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,17.0,3670.0,8700.0,0.0,4.74114,3124.0,0.0,0.001292,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,1331.0,1.0,2.39909,18.0,0.998436,0.274297,0.063552,171461.0,95.34616,76.430519,99.918259,131.0,35.0,242.0,1163420.0,381.0,1500.0,8322.0,36141.0
meshes-CVIU11-1-63,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,1.0,1001.0,2391.0,0.0,4.77722,739.0,0.0,0.004777,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,79.0,1.0,2.53185,6.0,0.994229,0.448201,0.082385,0.0,100.0,0.0,0.0,1.0,9.0,11.0,1895.0,14.0,69.0,305.0,980.0
meshes-CVIU11-1-88,0.0,49.0,136.0,0.0,5.55102,8.0,0.0,0.115646,0.0,728.0,1321.0,0.0,3.62912,503.0,0.0,0.004992,0.0,1.0,3.18367,6.0,0.866306,0.663057,0.409829,31.0,1.0,2.60369,4.0,0.993641,0.515091,0.09275,0.0,100.0,0.0,0.0,0.0,6.0,5.0,388.0,5.0,18.0,72.0,214.0
meshes-CVIU11-2-100,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,31.0,5008.0,9888.0,0.0,3.94888,4601.0,0.0,0.000789,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,2189.0,1.0,2.16322,6.0,0.999012,0.155441,0.008377,0.0,100.0,0.0,0.0,14.0,47.0,564.0,1201.0,224.0,1719.0,16135.0,74804.0
meshes-CVIU11-2-108,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,3.0,1641.0,2178.0,1.0,2.65387,1054.0,0.0,0.001619,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,212.0,1.0,3.0139,15.0,0.997774,0.585724,0.260003,0.0,100.0,0.0,0.0,2.0,12.0,25.0,28.0,26.0,157.0,422.0,1272.0
meshes-CVIU11-2-11,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,534.0,1235.0,1.0,4.6236,449.0,0.0,0.008678,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,15.0,1.0,2.32977,6.0,0.989472,0.287765,0.046066,0.0,100.0,0.0,0.0,1.0,7.0,9.0,5.0,4.0,14.0,65.0,272.0
meshes-CVIU11-2-121,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,290.0,719.0,1.0,4.95517,265.0,0.0,0.017158,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,3.0,1.0,2.15526,5.0,0.979477,0.159691,0.011653,0.0,100.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,20.0,74.0
meshes-CVIU11-2-13,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,2.0,1380.0,3491.0,1.0,5.0587,1263.0,0.0,0.003669,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,160.0,1.0,2.16872,6.0,0.99561,0.160983,0.010926,0.0,100.0,0.0,0.0,2.0,22.0,40.0,23.0,20.0,116.0,619.0,3281.0
meshes-CVIU11-2-137,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,2.0,1506.0,2937.0,1.0,3.89973,1242.0,0.0,0.002592,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,177.0,1.0,2.35704,7.0,0.996747,0.318459,0.038027,0.0,100.0,0.0,0.0,2.0,2.0,20.0,22.0,22.0,101.0,580.0,2384.0
meshes-CVIU11-2-177,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,733.0,1569.0,1.0,4.27967,677.0,0.0,0.005848,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,32.0,1.0,2.23139,11.0,0.992799,0.145605,0.033178,0.0,100.0,0.0,0.0,0.0,8.0,11.0,5.0,6.0,27.0,128.0,511.0
meshes-CVIU11-2-211,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,1.0,935.0,2723.0,1.0,5.82353,911.0,0.0,0.006236,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,70.0,1.0,2.04664,5.0,0.992703,0.050223,0.002555,0.0,100.0,0.0,0.0,2.0,2.0,11.0,10.0,9.0,44.0,257.0,1345.0
meshes-CVIU11-2-223,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,7.0,2431.0,6300.0,1.0,5.18264,2340.0,0.0,0.002133,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,542.0,1.0,2.07571,6.0,0.997457,0.07324,0.004456,0.0,100.0,0.0,0.0,8.0,8.0,87.0,59.0,55.0,348.0,2822.0,17906.0
meshes-CVIU11-2-233,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,1.0,1213.0,3101.0,1.0,5.11212,1182.0,0.0,0.004219,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,112.0,1.0,2.04963,6.0,0.994962,0.049918,0.003809,0.0,100.0,0.0,0.0,3.0,4.0,18.0,20.0,15.0,78.0,456.0,2296.0
meshes-CVIU11-2-245,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,838.0,1610.0,1.0,3.84129,437.0,0.0,0.004591,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,46.0,1.0,2.96361,7.0,0.994224,0.720775,0.234938,0.0,100.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,21.0,70.0,237.0
meshes-CVIU11-2-246,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,3.0,1726.0,3791.0,1.0,4.39224,1448.0,0.0,0.002547,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,241.0,1.0,2.52965,10.0,0.996876,0.295008,0.125156,0.0,100.0,0.0,0.0,2.0,21.0,46.0,35.0,48.0,139.0,1144.0,3774.0
meshes-CVIU11-2-248,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,2.0,1247.0,2739.0,1.0,4.39214,926.0,0.0,0.003526,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,125.0,1.0,2.52651,6.0,0.995677,0.444298,0.080096,0.0,100.0,0.0,0.0,3.0,18.0,22.0,16.0,16.0,72.0,391.0,1582.0
meshes-CVIU11-2-267,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,8.0,2604.0,6451.0,1.0,4.9543,2387.0,0.0,0.001903,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,605.0,1.0,2.2099,12.0,0.997714,0.159193,0.020814,0.0,100.0,0.0,0.0,12.0,28.0,111.0,75.0,63.0,371.0,2890.0,17348.0
meshes-CVIU11-2-3,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,400.0,1037.0,1.0,5.1825,373.0,0.0,0.012995,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,7.0,1.0,2.11862,4.0,0.98455,0.127125,0.00415,0.0,100.0,0.0,0.0,0.0,5.0,9.0,3.0,3.0,10.0,44.0,186.0
meshes-CVIU11-2-300,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,2.0,1387.0,1497.0,0.0,2.15862,1179.0,0.0,0.001557,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,104.0,1.0,5.81474,32.0,0.997723,0.275321,0.269725,0.0,100.0,0.0,0.0,0.0,0.0,21.0,12.0,18.0,90.0,274.0,506.0
meshes-CVIU11-2-304,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,855.0,1018.0,0.0,2.38129,316.0,0.0,0.002788,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,37.0,1.0,15.7089,43.0,0.996045,0.85608,0.84541,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,19.0,37.0,51.0
meshes-CVIU11-2-305,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,844.0,1608.0,1.0,3.80924,752.0,0.0,0.00452,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,41.0,1.0,2.68131,27.0,0.994303,0.20501,0.101929,0.0,100.0,0.0,0.0,1.0,5.0,9.0,7.0,8.0,54.0,151.0,521.0
meshes-CVIU11-2-317,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,485.0,1011.0,1.0,4.16701,380.0,0.0,0.008614,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,11.0,1.0,2.46665,6.0,0.989351,0.380189,0.083775,0.0,100.0,0.0,0.0,0.0,2.0,4.0,3.0,5.0,11.0,47.0,168.0
meshes-CVIU11-2-321,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,4.0,1809.0,3093.0,0.0,3.41957,1058.0,0.0,0.001891,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,281.0,1.0,3.14214,8.0,0.997557,0.654231,0.336606,0.0,100.0,0.0,0.0,3.0,2.0,16.0,1288.0,31.0,111.0,465.0,2254.0
meshes-CVIU11-2-324,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,847.0,2406.0,1.0,5.68005,788.0,0.0,0.006715,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,52.0,1.0,2.14452,7.0,0.992115,0.132742,0.015294,0.0,100.0,0.0,0.0,0.0,2.0,17.0,8.0,8.0,57.0,193.0,1023.0
meshes-CVIU11-2-349,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,759.0,765.0,0.0,2.01581,729.0,0.0,0.002659,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,28.0,1.0,2.12826,8.0,0.996027,0.074608,0.036648,0.0,100.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,28.0,79.0,109.0
meshes-CVIU11-2-35,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,808.0,1658.0,1.0,4.10272,794.0,0.0,0.005085,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,38.0,1.0,2.03185,5.0,0.993686,0.034166,0.002687,0.0,100.0,0.0,0.0,0.0,7.0,14.0,7.0,7.0,33.0,166.0,587.0
meshes-CVIU11-2-353,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,15.0,3436.0,9539.0,1.0,5.5521,3246.0,0.0,0.001616,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,1162.0,1.0,2.11149,6.0,0.998093,0.107143,0.005768,0.0,100.0,0.0,0.0,13.0,63.0,275.0,137.0,149.0,1117.0,8042.0,48206.0
meshes-CVIU11-2-354,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,843.0,1207.0,0.0,2.86358,320.0,0.0,0.003401,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,36.0,1.0,6.97666,18.0,0.995417,0.846955,0.777259,107859.0,99.183426,98.339264,99.881378,2.0,5.0,7.0,19.0,7.0,23.0,43.0,90.0
meshes-CVIU11-2-365,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,1.0,935.0,1880.0,0.0,4.02139,733.0,0.0,0.004306,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,60.0,1.0,2.43286,6.0,0.99463,0.38224,0.052646,0.0,100.0,0.0,0.0,2.0,1.0,6.0,1656.0,9.0,34.0,150.0,571.0
meshes-CVIU11-2-447,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,15.0,3497.0,9289.0,0.0,5.31255,3172.0,0.0,0.00152,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,1247.0,1.0,2.18313,4.0,0.998195,0.176106,0.008487,443300.0,98.268061,77.780952,99.971405,336.0,83.0,286.0,37317.0,161.0,1163.0,7540.0,39158.0
meshes-CVIU11-2-449,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,11.0,2917.0,7300.0,1.0,5.0048,2630.0,0.0,0.001716,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,784.0,1.0,2.31777,18.0,0.997942,0.186578,0.067448,0.0,100.0,0.0,0.0,9.0,50.0,173.0,97.0,109.0,483.0,3875.0,24144.0
meshes-CVIU11-2-462,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,526.0,863.0,1.0,3.27947,457.0,0.0,0.00625,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,13.0,1.0,2.28406,6.0,0.991868,0.243086,0.042866,0.0,100.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,13.0,54.0,160.0
meshes-CVIU11-2-484,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,18.0,3787.0,9946.0,1.0,5.25244,2802.0,0.0,0.001387,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,1622.0,1.0,2.51743,5.0,0.998349,0.451,0.067545,0.0,100.0,0.0,0.0,56.0,63.0,230.0,159.0,180.0,655.0,5791.0,37079.0
meshes-CVIU11-2-487,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,23.0,4278.0,9552.0,1.0,4.4654,3898.0,0.0,0.001044,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,1640.0,1.0,2.19551,10.0,0.998722,0.169535,0.022308,0.0,100.0,0.0,0.0,13.0,15.0,366.0,273.0,166.0,1271.0,11965.0,69870.0
meshes-CVIU11-2-493,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,2.0,1383.0,2703.0,0.0,3.90889,758.0,0.0,0.002828,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,179.0,1.0,2.92134,6.0,0.996451,0.693703,0.216884,0.0,100.0,0.0,0.0,1.0,2.0,8.0,18.0,19.0,57.0,230.0,836.0
meshes-CVIU11-2-503,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,3.0,1671.0,3041.0,1.0,3.63914,1288.0,0.0,0.002179,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,203.0,1.0,3.08898,31.0,0.997224,0.404356,0.214557,0.0,100.0,0.0,0.0,4.0,11.0,35.0,23.0,26.0,118.0,591.0,2157.0
meshes-CVIU11-2-511,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,17.0,3670.0,8700.0,0.0,4.74114,3124.0,0.0,0.001292,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,1336.0,1.0,2.39909,18.0,0.998436,0.274297,0.063552,470752.0,99.434341,93.242508,99.918259,190.0,61.0,257.0,43356.0,169.0,1146.0,7154.0,34316.0
meshes-CVIU11-2-513,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,2.0,1467.0,1519.0,1.0,2.07021,759.0,0.0,0.001413,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,170.0,1.0,2.99768,12.0,0.997908,0.730598,0.241684,0.0,100.0,0.0,0.0,2.0,1.0,9.0,15.0,20.0,59.0,194.0,522.0
meshes-CVIU11-2-52,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,0.0,777.0,1607.0,1.0,4.13514,755.0,0.0,0.00533,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,34.0,1.0,2.06124,6.0,0.993393,0.055515,0.010704,0.0,100.0,0.0,0.0,1.0,0.0,7.0,6.0,6.0,30.0,147.0,550.0
meshes-CVIU11-2-54,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,2.0,1344.0,2950.0,1.0,4.38914,1238.0,0.0,0.003269,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,133.0,1.0,2.17073,6.0,0.995991,0.150349,0.02223,0.0,100.0,0.0,0.0,1.0,2.0,21.0,16.0,18.0,151.0,514.0,2245.0
meshes-CVIU11-2-6,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,5.0,2040.0,4585.0,1.0,4.49461,1615.0,0.0,0.002205,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,386.0,1.0,2.44825,8.0,0.997307,0.371363,0.069915,0.0,100.0,0.0,0.0,3.0,26.0,55.0,49.0,39.0,201.0,1245.0,5952.0
meshes-CVIU11-2-76,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,18.0,3778.0,8651.0,1.0,4.57941,3401.0,0.0,0.001213,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,1285.0,1.0,2.21541,7.0,0.998523,0.189276,0.025095,0.0,100.0,0.0,0.0,10.0,9.0,311.0,155.0,128.0,843.0,7218.0,40659.0
meshes-CVIU11-2-80,0.0,129.0,381.0,0.0,5.90698,9.0,0.0,0.046148,13.0,3249.0,5102.0,1.0,3.14035,2012.0,0.0,0.000967,0.0,1.0,5.96136,16.0,0.946458,0.85716,0.732889,1041.0,1.0,2.97595,15.0,0.998726,0.615398,0.248426,0.0,100.0,0.0,0.0,6.0,10.0,95.0,119.0,95.0,408.0,2542.0,10713.0
meshes-CVIU11-3-100,0.0,163.0,289.0,1.0,3.53988,131.0,0.0,0.021889,31.0,5008.0,9888.0,0.0,3.94888,4601.0,0.0,0.000789,1.0,1.0,2.70507,12.0,0.972186,0.341601,0.121194,2187.0,1.0,2.16322,6.0,0.999012,0.155441,0.008377,0.0,100.0,0.0,0.0,32.0,20.0,540.0,282.0,253.0,2566.0,18280.0,78522.0
meshes-CVIU11-3-12,0.0,163.0,289.0,1.0,3.53988,131.0,0.0,0.021889,0.0,216.0,520.0,1.0,4.81019,183.0,0.0,0.022395,1.0,1.0,2.70507,12.0,0.972186,0.341601,0.121194,2.0,1.0,2.28661,6.0,0.973122,0.269333,0.035751,8958.0,25.443081,0.462963,99.537041,5.0,35.0,25.0,NaN,2.0,41.0,162.0,321.0
meshes-CVIU11-3-130,0.0,163.0,289.0,1.0,3.53988,131.0,0.0,0.021889,8.0,2512.0,7061.0,1.0,5.62142,2355.0,0.0,0.002239,0.0,1.0,2.70507,12.0,0.972186,0.341601,0.121194,612.0,1.0,2.12226,4.0,0.997364,0.120721,0.003732,0.0,100.0,0.0,0.0,737.0,84.0,170.0,NaN,73.0,904.0,5468.0,25694.0
meshes-CVIU11-3-139,0.0,163.0,289.0,1.0,3.53988,131.0,0.0,0.021889,33.0,5217.0,13824.0,1.0,5.29941,4709.0,0.0,0.001016,1.0,1.0,2.70507,12.0,0.972186,0.341601,0.121194,2954.0,1.0,2.19325,4.0,0.998793,0.184805,0.009424,112382.0,13.215644,0.019168,99.980835,3964.0,15305.0,13800.0,NaN,346.0,3169.0,25797.0,149561.0
meshes-CVIU11-3-147,0.0,163.0,289.0,1.0,3.53988,131.0,0.0,0.021889,3.0,1654.0,3977.0,0.0,4.80895,834.0,0.0,0.002909,1.0,1.0,2.70507,12.0,0.972186,0.341601,0.121194,280.0,1.0,3.00007,6.0,0.996488,0.739533,0.25276,0.0,100.0,0.0,0.0,2.0,2.0,13.0,47.0,34.0,254.0,568.0,1897.0
meshes-CVIU11-3-151,0.0,163.0,289.0,1.0,3.53988,131.0,0.0,0.021889,1.0,886.0,1803.0,0.0,4.06998,536.0,0.0,0.004599,1.0,1.0,2.70507,12.0,0.972186,0.341601,0.121194,55.0,1.0,3.01092,11.0,0.994278,0.625611,0.260116,0.0,100.0,0.0,0.0,1.0,1.0,4.0,8.0,13.0,131.0,392.0,901.0
meshes-CVIU11-3-158,0.0,163.0,289.0,1.0,3.53988,131.0,0.0,0.021889,19.0,3944.0,7982.0,1.0,4.04741,3043.0,0.0,0.001027,0.0,1.0,2.70507,12.0,0.972186,0.341601,0.121194,1468.0,1.0,2.51081,17.0,0.99872,0.404042,0.074304,334534.0,52.03742,0.025355,99.974648,1446.0,73842820.0,27861242.0,NaN,NaN,NaN,NaN,NaN
