Instances,feature_ EXIST_VARS,feature_ FORALL_VARS,feature_ TOTAL_VARS,feature_ CLAUSES,feature_ LITERALS,feature_ EXIST_SET,feature_ FORALL_SET,feature_ TOTAL_SET,feature_ UNARY_CLAUSES,feature_ BINARY_CLAUSES,feature_ TERNARY_MORE_CLAUSES,feature_ POS_HORN,feature_ NEG_HORN,feature_ EXIST_LIT_PER_CLAUSE,feature_ FORALL_LIT_PER_CLAUSE,feature_ EXIST_VARS_PER_SET,feature_ FORALL_POS_LITS_PER_CLAUSE,feature_ FORALL_NEG_LITS_PER_CLAUSE,feature_ OCCS_POS_NO_PER_VAR,feature_ OCCS_FORALL_NO_PER_VAR,feature_ OCCS_FORALL_POS_NO_PER_VAR,feature_ W_OCCS_POS_NO_PER_VAR,feature_ W_OCCS_FORALL_NO_PER_VAR,feature_ W_OCCS_FORALL_POS_NO_PER_VAR,feature_ W_PRODUCTS,feature_ LITN_LIT,feature_ LITEP_LIT,feature_ LITEN_LITE,feature_ LITEN_LITN,feature_ LITFN_LIT,feature_ LITFP_LITFN,feature_ OCCP_OCCN,feature_ OCCE_OCC,feature_ OCCEN_OCC,feature_ OCCFP_OCCF,feature_ OCCEN_OCCE,feature_ OCCEN_OCCN,feature_ OCCFP_OCCFN,feature_ TERMORE_CLAUSE,feature_ NEG_HORN_CLAUSE,feature_ WOCCN_WOCC,feature_ WOCCEP_WOCC,feature_ WOCCFN_WOCC,feature_ WOCCEP_WOCCE,feature_ WOCCEP_WOCCP,feature_ WOCCFN_WOCCN,algo_bcghostq,algo_brareqs,algo_cbdepqbf,algo_cghostq,algo_depqbf,algo_dual_ooq13,algo_ghostq,algo_hiqqer1,algo_hiqqer3,algo_ooq13,algo_pre_dual_ooq13,algo_rareqs,algo_sqube,algo_xbdepqbf
preproc_track_set/s1269_d15_u,21928.0,7867.0,29795.0,72269.0,4211711.0,2.0,1.0,3.0,0.0,47954.0,24315.0,25375.0,51119.0,54.123884,4.154368,10964.0,2.58029,1.574077,9.819701,38.163468,23.703445,19.8731,76.326935,47.40689,1532.803721,0.930532,0.025192,0.972874,0.970974,0.02701,1.63924,0.074654,1.261905,1.227675,0.621103,0.972874,1.319325,1.63924,0.336451,0.707343,0.951258,0.024514,0.07093,0.018979,0.502938,0.074565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s1269_d2_s,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.48599,0.21311,1.47621,2.28845,0.018672,NaN,2.29714,0.276186,0.770437,NaN,13.1378,0.01715,0.160616,0.260034
preproc_track_set/s1269_d8_s,11065.0,3804.0,14869.0,37269.0,2416060.0,2.0,1.0,3.0,0.0,23143.0,14126.0,12130.0,24640.0,60.17159,4.656014,5532.5,3.031259,1.624755,11.625059,45.616456,29.698212,22.972426,91.232913,59.396425,1848.911794,0.928457,0.024785,0.973298,0.973006,0.025063,1.865671,0.077056,1.247274,1.213969,0.651042,0.973298,1.307513,1.865671,0.379028,0.661139,0.950888,0.022342,0.068063,0.017499,0.454908,0.071578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s1269_d9_s,12264.0,4427.0,16691.0,42359.0,3075208.0,2.0,1.0,3.0,0.0,26123.0,16236.0,14015.0,27846.0,66.807644,5.791048,6132.0,3.52971,2.261338,12.885268,55.410662,33.773436,25.784015,110.821324,67.546871,2116.950995,0.930064,0.021317,0.976836,0.966509,0.031148,1.560895,0.075195,1.252413,1.223402,0.609512,0.976836,1.315395,1.560895,0.383295,0.657381,0.951408,0.020181,0.081555,0.015698,0.415322,0.08572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s13207_1_107,233.0,12.0,245.0,4566.0,23384.0,2.0,1.0,3.0,0.0,1685.0,2881.0,2706.0,1329.0,4.366185,0.755147,116.5,0.420718,0.334428,58.955102,287.333333,160.083333,78.689796,574.666667,320.166667,2118.304721,0.382313,0.535537,0.37184,0.829195,0.065301,1.258022,1.61566,0.896457,0.333338,0.557135,0.37184,0.8719,1.258022,0.630968,0.291064,0.413549,0.493765,1.896712,0.594234,0.841954,4.586429,10.8337,0.6724,0.249363,10.8113,0.286349,2.08723,3.09282,0.450066,0.65178,1.89469,2.33592,0.629572,2.34579,0.346844
preproc_track_set/s298_d10_s,1756.0,743.0,2499.0,5031.0,240140.0,2.0,1.0,3.0,0.0,4024.0,1007.0,2016.0,4046.0,31.807195,15.924866,878.0,8.599086,7.32578,20.319328,107.830417,58.22611,41.062825,215.660834,116.452221,625.04385,0.788548,0.031298,0.953031,0.805367,0.153477,1.173812,0.268153,0.948324,0.903783,0.539979,0.953031,1.146135,1.173812,0.200159,0.804214,0.837938,0.036168,0.391546,0.034025,0.22317,0.467274,41.0082,4.24473,11.8963,39.1927,4.39198,1.07459,NaN,16.084,29.4591,0.854194,269.409,3.28774,458.029,27.0474
preproc_track_set/s298_d13_s,1914.0,994.0,2908.0,7639.0,967885.0,2.0,1.0,3.0,0.0,4429.0,3210.0,2153.0,4434.0,86.251342,40.451761,957.0,20.021469,20.430292,54.971114,310.876258,153.867203,112.247593,621.752515,307.734406,4434.239289,0.83484,0.007141,0.989509,0.806855,0.161245,0.979989,0.197834,1.034263,1.023413,0.494947,0.989509,1.22588,0.979989,0.420212,0.580442,0.874181,0.012022,0.351986,0.010387,0.095549,0.402646,NaN,18.6663,469.375,NaN,506.361,10.5777,NaN,340.928,377.047,32.3596,NaN,7.12211,NaN,498.271
preproc_track_set/s298_d16_s,4464.0,1316.0,5780.0,12129.0,1888889.0,2.0,1.0,3.0,0.0,6152.0,5977.0,3494.0,6243.0,133.238189,22.495094,2232.0,11.596834,10.89826,26.75692,207.327508,106.882979,54.983218,414.655015,213.765957,3079.020161,0.918124,0.00741,0.991339,0.923779,0.06998,1.0641,0.089178,1.107773,1.098179,0.515527,0.991339,1.196112,1.0641,0.492786,0.514717,0.940981,0.008774,0.215635,0.00754,0.148656,0.22916,NaN,NaN,NaN,NaN,NaN,282.893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s298_d21_u,5900.0,2000.0,7900.0,14175.0,390126.0,2.0,1.0,3.0,0.0,12469.0,1706.0,6559.0,12538.0,24.243457,3.27866,2950.0,1.675132,1.603527,4.882658,23.2375,11.8725,11.223038,46.475,23.745,388.370169,0.901127,0.038008,0.956852,0.935344,0.058263,1.044655,0.109722,1.179472,1.12858,0.51092,0.956852,1.25241,1.044655,0.120353,0.884515,0.920462,0.049456,0.161089,0.040295,0.621784,0.175009,NaN,NaN,NaN,NaN,NaN,11.2429,NaN,NaN,NaN,NaN,395.845,NaN,NaN,NaN
preproc_track_set/s298_d22_u,6645.0,2092.0,8737.0,19968.0,2324736.0,2.0,1.0,3.0,0.0,11923.0,8045.0,7004.0,12089.0,98.407853,18.015224,3322.5,9.167869,8.847356,23.426691,171.954111,87.506692,47.940369,343.908222,175.013384,3128.940707,0.911956,0.009298,0.989,0.91667,0.075993,1.036227,0.096544,1.111368,1.099143,0.508896,0.989,1.205259,1.036227,0.402895,0.605419,0.936335,0.010538,0.224293,0.008998,0.165515,0.239544,NaN,NaN,NaN,NaN,NaN,40.4233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s298_d24_u,6943.0,2263.0,9206.0,19775.0,2160501.0,2.0,1.0,3.0,0.0,12355.0,7420.0,6902.0,12577.0,95.026498,14.227661,3471.5,7.625841,6.60182,18.714534,124.327,66.637649,38.788725,248.653999,133.275298,2596.511738,0.920256,0.009944,0.988567,0.934338,0.060426,1.155112,0.086654,1.153269,1.140083,0.535987,0.988567,1.238875,1.155112,0.375221,0.636005,0.942118,0.011926,0.172174,0.009897,0.206034,0.182752,NaN,NaN,NaN,NaN,NaN,70.0473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s3330_1_70,499.0,7.0,506.0,2677.0,19258.0,2.0,1.0,3.0,0.0,1029.0,1648.0,1022.0,973.0,6.413149,0.780725,249.5,0.407546,0.373179,27.602767,298.571429,155.857143,41.782609,597.142857,311.714286,359.116232,0.274743,0.668605,0.25,0.811189,0.051875,1.092092,2.639766,0.903979,0.225995,0.52201,0.25,0.822568,1.092092,0.615614,0.363467,0.383867,0.560295,4.208978,0.62919,0.909373,10.964687,2.47667,0.177364,0.295686,2.36452,0.076758,0.216192,1.90634,0.364544,0.717584,0.022132,0.469058,0.067278,2.91874,0.281721
preproc_track_set/s3330_d10_u,39132.0,15497.0,54629.0,95350.0,2793078.0,2.0,1.0,3.0,0.0,85299.0,10051.0,41644.0,86106.0,26.852858,2.440042,19566.0,1.456592,0.98345,4.420198,15.013099,8.962122,10.219279,30.026199,17.924243,466.303613,0.913547,0.036728,0.959934,0.96325,0.033573,1.481103,0.094635,1.279733,1.22846,0.596953,0.959934,1.344715,1.481103,0.105412,0.903052,0.931034,0.048374,0.081672,0.036765,0.701416,0.087721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s3330_d11_u,43014.0,17248.0,60262.0,106536.0,3142477.0,2.0,1.0,3.0,0.0,94898.0,11638.0,46568.0,96045.0,27.266323,2.230532,21507.0,1.240811,0.989722,4.147755,13.777365,7.664135,9.670788,27.554731,15.32827,470.596108,0.92046,0.037474,0.95946,0.963547,0.033553,1.253696,0.086413,1.295044,1.242544,0.556285,0.95946,1.349916,1.253696,0.10924,0.901526,0.936128,0.048889,0.080752,0.036814,0.76542,0.086261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s3330_d13_u,52546.0,20796.0,73342.0,128392.0,2894610.0,2.0,1.0,3.0,0.0,115873.0,12519.0,56781.0,117249.0,20.768872,1.776224,26273.0,0.964647,0.811577,3.616223,10.966195,5.955616,8.595266,21.932391,11.911233,391.493054,0.908374,0.048838,0.946985,0.960371,0.035998,1.188608,0.100868,1.285801,1.217634,0.543089,0.946985,1.340455,1.188608,0.097506,0.913211,0.92475,0.063761,0.087734,0.048312,0.847317,0.094873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s3330_d14_u,56950.0,22373.0,79323.0,134750.0,2181481.0,2.0,1.0,3.0,0.0,124316.0,10434.0,61269.0,125550.0,14.764586,1.424512,28475.0,0.782256,0.642256,3.175611,8.579672,4.711438,7.735436,17.159344,9.422876,248.719491,0.884528,0.067152,0.926369,0.955149,0.039672,1.217982,0.130546,1.270293,1.176761,0.54914,0.926369,1.330382,1.217982,0.077432,0.931725,0.90235,0.089282,0.097663,0.068271,0.914301,0.108232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s3330_d6_s,20221.0,8198.0,28419.0,51142.0,2509849.0,2.0,1.0,3.0,0.0,43955.0,7187.0,21667.0,44317.0,46.162489,2.913594,10110.5,1.521352,1.392241,4.684859,18.176019,9.490729,10.843309,36.352037,18.981459,848.511448,0.946953,0.022047,0.976562,0.970042,0.028369,1.092736,0.056018,1.321982,1.290997,0.522157,0.976562,1.363316,1.092736,0.14053,0.866548,0.958103,0.029149,0.067118,0.021616,0.695723,0.070053,NaN,NaN,NaN,NaN,NaN,103.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s38584_3_238,653.0,34.0,687.0,16489.0,69896.0,2.0,1.0,3.0,0.0,12721.0,3768.0,14826.0,886.0,3.875735,0.363212,326.5,0.148341,0.214871,51.775837,176.147059,71.941176,62.992722,352.294118,143.882353,2987.300153,0.491101,0.473904,0.481684,0.896784,0.05069,0.690375,1.036241,0.961922,0.463343,0.408415,0.481684,0.943477,0.690375,0.228516,0.053733,0.500444,0.466155,1.652782,0.514179,0.93314,3.302629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s386_d12_u,4543.0,1646.0,6189.0,15134.0,1967772.0,2.0,1.0,3.0,0.0,9111.0,6023.0,4699.0,9110.0,105.89593,24.127329,2271.5,16.438615,7.688714,42.174665,221.836574,151.143378,86.313298,443.673147,302.286756,3387.086507,0.867353,0.006219,0.992364,0.931823,0.059133,2.138019,0.152933,1.109522,1.10105,0.681328,0.992364,1.269437,2.138019,0.397978,0.601956,0.90352,0.009012,0.15804,0.007621,0.093412,0.174916,NaN,212.482,NaN,NaN,NaN,21.1215,NaN,NaN,NaN,NaN,NaN,206.69,NaN,NaN
preproc_track_set/s499_d15_s,4972.0,1584.0,6556.0,14210.0,1550219.0,2.0,1.0,3.0,0.0,9817.0,4393.0,6194.0,9882.0,97.528149,11.565376,2486.0,3.254821,8.310556,9.445241,103.752525,29.198864,20.43075,207.505051,58.397727,2744.561545,0.960055,0.01011,0.988692,0.920652,0.076178,0.391649,0.041607,1.178796,1.165466,0.281428,0.988692,1.213957,0.391649,0.309148,0.695426,0.970098,0.012199,0.218232,0.009984,0.407967,0.224959,NaN,173.893,NaN,NaN,NaN,11.6546,NaN,NaN,NaN,245.068,NaN,62.8307,NaN,NaN
preproc_track_set/s510_d26_s,21054.0,5569.0,26623.0,66667.0,174128.0,2.0,1.0,3.0,6.0,46938.0,19723.0,36575.0,50579.0,1.549942,1.061965,10527.0,0.530982,0.530982,3.365962,12.712875,6.356437,7.366225,25.42575,12.712875,14.518096,0.485367,0.31134,0.475341,0.581156,0.203293,1.0,1.060296,0.750378,0.356686,0.5,0.475341,0.734878,1.0,0.295844,0.758681,0.479848,0.420288,0.897696,0.532273,0.80801,1.870795,122.516,NaN,NaN,77.6273,NaN,NaN,76.4622,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s510_d33_s,19096.0,7126.0,26222.0,51330.0,2183249.0,2.0,1.0,3.0,0.0,44100.0,7230.0,22676.0,44384.0,36.920475,5.613111,9548.0,2.734463,2.878648,7.437533,40.43236,19.696885,16.528373,80.864721,39.393769,685.914328,0.910671,0.025039,0.971154,0.925682,0.067679,0.949912,0.098091,1.191952,1.157569,0.487156,0.971154,1.271116,0.949912,0.140853,0.86468,0.930523,0.03361,0.174322,0.026967,0.48376,0.187338,NaN,NaN,NaN,NaN,NaN,274.458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s5378_1_0,618.0,14.0,632.0,2509.0,14875.0,2.0,1.0,3.0,0.0,1510.0,999.0,1507.0,1271.0,5.532882,0.395775,309.0,0.223595,0.17218,17.789557,70.928571,40.071429,25.585443,141.857143,80.142857,162.996764,0.244168,0.718118,0.230514,0.881057,0.029042,1.298611,3.09554,0.954385,0.219999,0.564955,0.230514,0.901016,1.298611,0.398167,0.506576,0.313958,0.652902,1.654791,0.697183,0.951694,5.270734,17.0769,1.88266,2.40192,17.1233,3.76527,3.28939,10.0261,6.3105,6.89723,1.51062,4.33418,1.25995,NaN,1.3029
preproc_track_set/s641_d6_s,3644.0,1617.0,5261.0,8891.0,949876.0,2.0,1.0,3.0,0.0,6330.0,2561.0,3413.0,6329.0,96.414914,10.420763,1822.0,5.902711,4.518052,11.932522,57.298083,32.455782,25.43851,114.596166,64.911565,1941.803513,0.93391,0.010839,0.987989,0.954718,0.04229,1.306472,0.070767,1.30292,1.287271,0.566437,0.987989,1.378367,1.306472,0.288044,0.711843,0.951389,0.015139,0.094943,0.011243,0.311442,0.099794,NaN,NaN,NaN,NaN,NaN,8.64237,NaN,NaN,232.259,863.493,NaN,NaN,NaN,NaN
preproc_track_set/s641_d7_u,3001.0,1816.0,4817.0,9543.0,1074606.0,2.0,1.0,3.0,0.0,6441.0,3102.0,3067.0,6440.0,92.374725,20.232003,1500.5,10.89804,9.333962,23.476853,106.318282,57.268722,48.481628,212.636564,114.537445,2525.49117,0.894763,0.008457,0.989691,0.907361,0.08289,1.167569,0.117614,1.316738,1.303164,0.538654,0.989691,1.456434,1.167569,0.325055,0.67484,0.922882,0.013535,0.156044,0.009665,0.175513,0.169083,NaN,69.8538,NaN,NaN,NaN,28.9949,NaN,NaN,714.347,83.3389,NaN,64.1754,NaN,NaN
preproc_track_set/s713_d3_s,1386.0,614.0,2000.0,3530.0,127611.0,2.0,1.0,3.0,0.0,2993.0,537.0,1442.0,2984.0,31.766856,4.383569,693.0,2.791501,1.592068,6.849,25.201954,16.04886,15.296,50.403909,32.09772,627.695527,0.892658,0.030123,0.965721,0.950664,0.04404,1.753381,0.12025,1.268024,1.224557,0.63681,0.965721,1.37181,1.753381,0.152125,0.845326,0.916463,0.042887,0.099976,0.032464,0.51339,0.109089,106.915,91.4961,90.7196,61.8936,0.592856,0.208532,67.6414,337.466,351.31,0.207579,304.89,0.73721,576.613,94.9195
preproc_track_set/s713_d4_s,1257.0,595.0,1852.0,2946.0,25807.0,2.0,1.0,3.0,0.0,2657.0,289.0,1333.0,2678.0,5.002376,3.757637,628.5,1.915139,1.842498,4.655508,18.605042,9.482353,10.850972,37.210084,18.964706,60.708035,0.665905,0.115473,0.797788,0.684143,0.210331,1.039425,0.501717,0.841351,0.67122,0.509666,0.797788,1.007982,1.039425,0.098099,0.909029,0.695971,0.19642,0.51121,0.20046,0.646057,0.734527,2.33111,0.766303,0.738543,2.03301,0.048818,0.151591,18.5547,1.16669,2.87817,0.144499,4.16599,0.438621,9.16323,2.98743
preproc_track_set/s713_d5_s,3507.0,1065.0,4572.0,7803.0,1560875.0,2.0,1.0,3.0,0.0,4002.0,3801.0,1975.0,4020.0,176.368192,23.667051,1753.5,13.308599,10.358452,24.326772,173.402817,97.50892,50.220254,346.805634,195.01784,3470.471913,0.928744,0.004725,0.994641,0.944244,0.051783,1.284806,0.076723,1.149434,1.143275,0.562326,0.994641,1.23099,1.284806,0.48712,0.515186,0.948948,0.006352,0.154302,0.005308,0.124419,0.162603,NaN,771.084,334.824,NaN,422.179,4.32227,NaN,NaN,322.308,NaN,NaN,NaN,NaN,367.18
preproc_track_set/s820_d6_s,6466.0,1271.0,7737.0,15063.0,2414820.0,2.0,1.0,3.0,0.0,7483.0,7580.0,5942.0,7482.0,137.144858,23.16982,3233.0,12.403837,10.765983,25.917668,274.592447,147.001574,53.60062,549.184894,294.003147,3136.613826,0.916961,0.005668,0.993375,0.926763,0.067155,1.152132,0.090559,1.02363,1.016849,0.535345,0.993375,1.108934,1.152132,0.50322,0.496714,0.939857,0.00712,0.286327,0.006621,0.118385,0.30465,NaN,NaN,NaN,NaN,NaN,205.624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s820_d7_s,6362.0,1567.0,7929.0,16512.0,1985303.0,2.0,1.0,3.0,0.0,10729.0,5783.0,5559.0,10731.0,109.939922,10.294029,3181.0,4.512112,5.781916,11.30874,108.471602,47.545629,24.525791,216.943204,95.091257,2650.704024,0.954835,0.007638,0.991647,0.949636,0.048089,0.780384,0.047302,1.139602,1.130083,0.438323,0.991647,1.183538,0.780384,0.35023,0.649891,0.96639,0.009792,0.166987,0.008347,0.291329,0.172794,NaN,NaN,NaN,NaN,NaN,19.7255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/s820_d8_s,5477.0,1836.0,7313.0,17937.0,1776869.0,2.0,1.0,3.0,0.0,12306.0,5631.0,6663.0,12306.0,77.740927,21.320734,2738.5,14.169984,7.15075,37.069329,208.295207,138.435185,76.262956,416.590414,276.87037,2946.553588,0.847435,0.009523,0.987865,0.91482,0.072185,1.981608,0.180031,1.047845,1.03513,0.664611,0.987865,1.221485,1.981608,0.313932,0.686068,0.887245,0.013329,0.206577,0.011809,0.118214,0.23283,NaN,674.104,NaN,NaN,NaN,153.47,NaN,NaN,NaN,559.421,NaN,275.968,NaN,NaN
preproc_track_set/sortnetsort10.AE.stepl.008,3855.0,1368.0,5223.0,19457.0,142951.0,1.0,1.0,2.0,0.0,7488.0,11969.0,7999.0,5493.0,4.70977,2.637251,3855.0,2.496891,0.140361,16.822133,37.509503,35.513158,24.342715,37.509503,35.513158,6331.383139,0.38537,0.274779,0.571357,0.950426,0.019104,17.789088,1.59491,0.868528,0.49624,0.946778,0.571357,1.287697,17.789088,0.615151,0.282315,0.458022,0.453722,0.044448,0.428643,0.837159,0.097042,NaN,95.5076,146.638,NaN,NaN,NaN,NaN,48.0001,36.2366,16.6005,NaN,212.669,NaN,NaN
preproc_track_set/sortnetsort10.AE.stepl.010,4999.0,1710.0,6709.0,25281.0,859857.0,1.0,1.0,2.0,0.0,8760.0,16521.0,9415.0,6914.0,30.923698,3.088288,4999.0,2.82469,0.263597,117.342674,45.657895,41.760819,224.041288,45.657895,41.760819,7716.185637,0.084438,0.832512,0.084347,0.908216,0.00775,10.715936,10.842945,1.220209,0.102921,0.914646,0.084347,1.218888,10.715936,0.653495,0.273486,0.084395,1.170425,0.015926,0.915653,1.278308,0.188713,NaN,NaN,659.289,NaN,NaN,NaN,NaN,NaN,151.961,93.084,NaN,NaN,NaN,NaN
preproc_track_set/sortnetsort10.v.stepl.012,1090.0,10.0,1100.0,4876.0,19953.0,2.0,1.0,3.0,0.0,2510.0,2366.0,2893.0,2078.0,4.017842,0.074241,545.0,0.037121,0.037121,10.799091,36.2,18.1,19.318182,72.4,36.2,284.750459,0.404651,0.586278,0.402889,0.977582,0.009071,1.0,1.471266,0.990865,0.399209,0.5,0.402889,0.986551,1.0,0.485234,0.426169,0.438054,0.557441,1.053021,0.563155,0.991983,2.403864,NaN,11.6491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.9367,NaN,NaN
preproc_track_set/sortnetsort7.v.stepl.004,331.0,4.0,335.0,4604.0,27163.0,2.0,1.0,3.0,0.0,634.0,3970.0,1287.0,1244.0,5.654431,0.245439,165.5,0.125543,0.119896,53.104478,282.5,144.5,93.038806,565.0,289.0,3139.250755,0.345065,0.633656,0.338839,0.941107,0.020322,1.047101,1.898005,0.969981,0.328668,0.511504,0.338839,0.95248,1.047101,0.862294,0.2702,0.402649,0.582147,1.772045,0.601238,0.974547,4.400971,41.4494,0.37953,319.805,41.7546,285.756,NaN,NaN,315.138,315.558,NaN,NaN,0.377311,NaN,268.246
preproc_track_set/sortnetsort8.v.stepl.008,641.0,6.0,647.0,5025.0,25020.0,2.0,1.0,3.0,0.0,1124.0,3901.0,1989.0,1683.0,4.934328,0.044776,320.5,0.023284,0.021493,24.341577,37.5,19.5,44.38949,75.0,39.0,960.589704,0.370544,0.62478,0.36955,0.988351,0.004317,1.083333,1.698738,1.000283,0.369655,0.52,0.36955,0.997602,1.083333,0.776318,0.334925,0.425933,0.574719,0.46557,0.574558,1.001136,1.093059,50.8429,0.47499,NaN,50.2712,NaN,NaN,41.0215,NaN,NaN,NaN,NaN,0.154806,NaN,NaN
preproc_track_set/sortnetsort9.v.stepl.012,1028.0,8.0,1036.0,6518.0,38612.0,2.0,1.0,3.0,0.0,2055.0,4463.0,2807.0,2677.0,5.882326,0.041577,514.0,0.020712,0.020865,26.031853,33.875,16.875,41.803089,67.75,33.75,862.374514,0.301538,0.694965,0.300123,0.988319,0.003522,0.992647,2.316327,1.000709,0.300335,0.498155,0.300123,0.99601,0.992647,0.684719,0.410709,0.380456,0.620473,0.503898,0.620493,1.001499,1.324459,523.752,0.921599,NaN,531.876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.67161,NaN,NaN
preproc_track_set/stmt17_70_82,142.0,85.0,227.0,5994.0,42095.0,1.0,1.0,2.0,0.0,151.0,5843.0,1263.0,525.0,2.981148,4.041708,142.0,1.691191,2.350517,70.317181,285.011765,119.258824,95.977974,285.011765,119.258824,5675.070423,0.62081,0.138377,0.674016,0.460873,0.334695,0.719497,0.610799,0.67859,0.457381,0.418435,0.674016,0.736748,0.719497,0.974808,0.087588,0.636665,0.31058,0.627475,0.325984,0.854803,0.985565,NaN,637.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,620.007,NaN,NaN
preproc_track_set/stmt17_74_78,164.0,71.0,235.0,7192.0,47998.0,1.0,1.0,2.0,0.0,291.0,6901.0,1986.0,548.0,2.884872,3.788932,164.0,1.310345,2.478587,71.148936,383.802817,132.732394,102.195745,383.802817,132.732394,2149.743902,0.651652,0.152006,0.648352,0.430079,0.37139,0.528666,0.534561,0.619408,0.401594,0.345835,0.648352,0.616271,0.528666,0.959538,0.076196,0.650656,0.304153,0.858254,0.351648,0.870639,1.31906,NaN,0.939205,358.957,NaN,497.815,NaN,NaN,898.329,899.478,NaN,NaN,0.887195,NaN,497.928
preproc_track_set/stmt17_82_86,111.0,152.0,263.0,7060.0,65317.0,1.0,1.0,2.0,0.0,63.0,6997.0,953.0,523.0,3.462748,5.788952,111.0,2.322521,3.466431,94.365019,268.881579,107.875,126.38403,268.881579,107.875,15110.0,0.620038,0.128925,0.655541,0.395713,0.37468,0.670004,0.612805,0.886813,0.581342,0.401199,0.655541,0.937591,0.670004,0.991076,0.074079,0.629707,0.444554,0.471734,0.344459,1.200545,0.749133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/stmt17_94_98,138.0,191.0,329.0,9402.0,84429.0,1.0,1.0,2.0,0.0,99.0,9303.0,1010.0,733.0,3.286109,5.693789,138.0,2.471495,3.222293,105.364742,280.277487,121.659686,140.100304,280.277487,121.659686,16467.898551,0.589418,0.135356,0.630114,0.391206,0.358834,0.766999,0.696588,0.872424,0.549726,0.434069,0.630114,0.932659,0.766999,0.98947,0.077962,0.600321,0.472491,0.452506,0.369886,1.182176,0.753774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/stmt19_83_91,144.0,185.0,329.0,8889.0,80826.0,1.0,1.0,2.0,0.0,71.0,8818.0,1193.0,735.0,3.378558,5.714254,144.0,2.481156,3.233097,100.68997,274.562162,119.216216,134.343465,274.562162,119.216216,12157.444444,0.590144,0.136986,0.631327,0.397493,0.355566,0.767424,0.694501,0.84892,0.535946,0.434205,0.631327,0.90816,0.767424,0.992013,0.082686,0.601301,0.456376,0.46103,0.368673,1.144661,0.76672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
preproc_track_set/stmt23_92_96,258.0,209.0,467.0,6896.0,53899.0,1.0,1.0,2.0,0.0,229.0,6667.0,896.0,613.0,4.670389,3.145592,258.0,1.388196,1.757396,50.91863,103.789474,45.803828,81.33833,103.789474,45.803828,6080.527132,0.558823,0.263567,0.558916,0.597643,0.224846,0.789917,0.789475,1.0816,0.604523,0.441315,0.558916,1.08178,0.789917,0.966792,0.088892,0.558858,0.597263,0.314488,0.441084,1.353901,0.562733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
