Instances,feature_ nvarsOrig,feature_ nclausesOrig,feature_ nvars,feature_ nclauses,feature_ reducedVars,feature_ reducedClauses,feature_ Prefeaturetime,feature_ varsclausesratio,feature_ POSNEGRATIOCLAUSEmean,feature_ POSNEGRATIOCLAUSEcoeffvariation,feature_ POSNEGRATIOCLAUSEmin,feature_ POSNEGRATIOCLAUSEmax,feature_ POSNEGRATIOCLAUSEentropy,feature_ VCGCLAUSEmean,feature_ VCGCLAUSEcoeffvariation,feature_ VCGCLAUSEmin,feature_ VCGCLAUSEmax,feature_ VCGCLAUSEentropy,feature_ UNARY,feature_ BINARY+,feature_ TRINARY+,feature_ Basicfeaturetime,feature_ VCGVARmean,feature_ VCGVARcoeffvariation,feature_ VCGVARmin,feature_ VCGVARmax,feature_ VCGVARentropy,feature_ POSNEGRATIOVARmean,feature_ POSNEGRATIOVARstdev,feature_ POSNEGRATIOVARmin,feature_ POSNEGRATIOVARmax,feature_ POSNEGRATIOVARentropy,feature_ HORNYVARmean,feature_ HORNYVARcoeffvariation,feature_ HORNYVARmin,feature_ HORNYVARmax,feature_ HORNYVARentropy,feature_ hornclausesfraction,feature_ VGmean,feature_ VGcoeffvariation,feature_ VGmin,feature_ VGmax,feature_ KLBfeaturetime,feature_ CGmean,feature_ CGcoeffvariation,feature_ CGmin,feature_ CGmax,feature_ CGentropy,feature_ clustercoeffmean,feature_ clustercoeffcoeffvariation,feature_ clustercoeffmin,feature_ clustercoeffmax,feature_ clustercoeffentropy,feature_ CGfeaturetime,algo_abcdSAT,algo_minisat_BCD,algo_or-tools,algo_GlueMiniSat_2.2.10,algo_CCAglucose2015,algo_multi-sat-g2_0,algo_multi-sat-g2_2,algo_ratselfax_cnf_215_final,algo_BreakIDGlucose2,algo_Lingeling_sr15bal,algo_Lingeling_sr15baq,algo_GlueMiniSat_2.2.10-5,algo_glucose-default,algo_glueminisat-Actmini,algo_riss_505_2,algo_riss_505_1,algo_Glucose_nbSatRsltn,algo_Nigma-1.2.86,algo_Nigma-1.2.87,algo_Glucose_nbSat,algo_COMiniSatPS_Main_Sequence,algo_COMiniSatPS_Subdwarf,algo_satUZK-seq,algo_ADS-cryptominisat,algo_ADS-cryptominisat-autotune,algo_ADS-dccaSatToRiss,algo_ADS-glucose-adapt,algo_ADS-glucose-community-switching
mrpp_6x6#10_10.cnf,4931.0,32639.0,2144.0,22792.0,1.299906716,0.432037557,0.08,0.094068094,0.399552475,0.766262522,0.0,1.0,1.820355975,0.001818215,0.239511974,0.000932836,0.002798507,1.333202117,0.0,0.054580555,0.356221481,0.0,0.001818215,0.566540801,0.000351,0.003948754,3.776420356,0.262738809,0.158526651,0.0,0.741176471,3.752499291,0.000452707,0.460399304,8.775e-05,0.000965251,2.671355345,0.314408564,0.001642981,0.276555095,0.000219375,0.002544753,0.02,0.003172559,0.386355384,0.0001755,0.007327132,4.582965953,0.373012591,0.27393727,0.048625793,0.679955703,3.56837648,3.08,0.926147,1.37799,0.754273,0.603305,17.1747,0.839799,0.65056,43.8612,0.691008,0.682274,0.701113,0.598654,0.316319,0.775824,1.04233,0.939393,0.392377,0.35798,0.439811,0.475585,0.321511,0.428852,1.44891,0.73371,0.738291,16.4807,0.30991,0.453982
mrpp_6x6#10_8.cnf,3893.0,25742.0,1630.0,17009.0,1.388343558,0.513434064,0.06,0.095831619,0.40077018,0.777049474,0.0,1.0,1.814906543,0.002366376,0.244339938,0.001226994,0.003680982,1.344416846,0.0,0.065671115,0.36927509,0.0,0.002366376,0.575553819,0.000470339,0.005291316,3.831920291,0.263605463,0.158365807,0.0,0.741176471,3.77106483,0.000596977,0.467220415,0.000117585,0.001352225,2.697155178,0.319595508,0.00213622,0.292083632,0.000293962,0.003409959,0.0,0.004124988,0.402835835,0.00023517,0.009818331,4.618692303,0.373112868,0.278564113,0.048625793,0.679955703,3.605023426,2.16,0.445513,0.486628,0.251323,0.216064,36.5863,0.439018,0.208331,3.80169,0.439833,0.371544,0.374664,0.223055,0.130904,0.243857,0.495487,0.569129,0.190707,300.322,302.152,0.178142,0.244411,0.14186,0.833953,0.393656,0.376251,65.3173,0.129656,0.258089
mrpp_6x6#12_16.cnf,8045.0,52216.0,3642.0,38813.0,1.208951126,0.345322444,0.16,0.09383454,0.402694115,0.755357675,0.0,1.0,1.831234714,0.001089625,0.228883176,0.000549149,0.001647446,1.303298519,0.0,0.035245923,0.329374179,0.0,0.001089625,0.567252439,0.000231881,0.002318811,3.727110689,0.268501324,0.155739394,0.0,0.741176471,3.676349722,0.000262591,0.486458153,5.1529e-05,0.00056682,2.612658684,0.301986448,0.000993414,0.260190675,0.000180352,0.001494345,0.02,0.001924782,0.361127712,0.000128823,0.004302682,4.540171129,0.380014445,0.258776686,0.062388592,0.733333333,3.520755149,5.5,8.36592,7.34833,10.2599,14.6194,503.238,8.2327,9.23813,NaN,10.7777,4.65048,4.37863,15.2213,8.63988,19.9274,6.39698,5.99336,3.36441,5.69211,4.9652,4.06544,6.96927,1.87722,11.5502,9.75337,9.49637,331.026,3.22072,6.31344
mrpp_6x6#12_8.cnf,3893.0,25537.0,1551.0,15788.0,1.509993553,0.617494299,0.06,0.098239169,0.409899924,0.769475573,0.0,1.0,1.813705208,0.002479378,0.243597478,0.001289491,0.003868472,1.341007086,0.0,0.065176083,0.371864707,0.0,0.002479378,0.574958442,0.000380035,0.005700532,4.015108404,0.264924099,0.161992137,0.0,0.741176471,3.913857423,0.000636455,0.467914173,0.000126678,0.001456803,2.719642276,0.32379022,0.002221733,0.313946366,0.000316696,0.003673676,0.0,0.004316737,0.411833584,0.000253357,0.010577654,4.676561794,0.375349354,0.268909963,0.062388592,0.733333333,3.615056073,1.94,0.0752861,0.0802339,0.059613,0.0617969,0.087047,0.11737,0.136516,0.151017,0.163262,0.073218,0.0734451,0.0633209,0.057276,0.074359,0.494864,0.394826,0.019433,0.0357599,0.0352739,0.020209,0.05643,0.0561689,3.17378,0.140855,0.145259,0.0876051,0.0557451,0.106629
mrpp_6x6#14_24.cnf,12197.0,77598.0,5746.0,61542.0,1.122694048,0.260894999,0.22,0.093367131,0.396532449,0.746744397,0.0,1.0,1.830332078,0.000699527,0.219666324,0.000348068,0.001044205,1.270861866,0.0,0.020815053,0.308586006,0.02,0.000699527,0.566990772,0.000113743,0.001462416,3.457067717,0.258447903,0.154101169,0.0,0.741176471,3.438966437,0.000160669,0.535696342,3.2498e-05,0.000373729,2.519126427,0.282684996,0.000643668,0.24172308,8.1245e-05,0.000942446,0.04,0.001249954,0.335949482,6.4996e-05,0.002713594,4.445977291,0.382137965,0.252576554,0.078991597,0.668016194,3.475637348,9.06,101.996,63.2321,100.982,146.348,558.686,50.9977,53.9293,NaN,90.3575,29.8656,39.1281,154.132,63.9032,138.161,58.3316,30.9568,26.1993,7.0862,28.0504,57.7566,40.3179,58.6499,390.642,75.3592,66.2301,392.809,94.4604,91.5968
mrpp_6x6#16_12.cnf,6401.0,50677.0,2959.0,32961.0,1.163230821,0.537483693,0.12,0.089772762,0.403139063,0.756501116,0.0,1.0,1.831187848,0.001324094,0.248063482,0.000675904,0.002027712,1.368158066,0.0,0.070537908,0.346470071,0.02,0.001324094,0.651155405,0.000242711,0.003215922,3.833816566,0.281408928,0.160819624,0.0,0.782178218,3.761381756,0.000321896,0.516086649,9.1017e-05,0.000758472,2.675521734,0.312065775,0.001231949,0.317423124,0.000151694,0.002063044,0.0,0.002436002,0.41324058,0.000121356,0.006037438,4.722522398,0.379154019,0.288139167,0.06031746,0.888888889,3.624458557,5.4,5.51852,6.34109,8.539,4.977,502.145,13.4244,13.2326,NaN,3.64494,8.96912,8.95752,5.05812,4.16246,29.0942,14.4206,8.44506,5.12878,6.63275,4.20807,5.61842,5.66027,11.9375,10.9964,8.69451,9.21363,368.141,5.6267,5.61356
mrpp_6x6#16_24.cnf,13061.0,101632.0,6451.0,72980.0,1.024647341,0.392600713,0.38,0.088394081,0.401928382,0.749056418,0.0,1.0,1.837707259,0.000616276,0.242528545,0.000310029,0.000930088,1.358900292,0.0,0.061893669,0.322307482,0.0,0.000616276,0.649982365,0.000109619,0.001452453,3.595344711,0.28654255,0.155484797,0.0,0.782178218,3.52117763,0.000144235,0.545316646,4.1107e-05,0.00034256,2.645610557,0.301082488,0.00057457,0.292439513,6.8512e-05,0.000931762,0.06,0.001141717,0.385717739,5.481e-05,0.002726774,4.611777663,0.387148735,0.272667194,0.06031746,0.888888889,3.560607172,14.4,146.843,181.846,325.04,272.515,591.84,317.151,140.73,NaN,176.091,54.2652,48.7577,259.38,198.622,446.889,164.123,36.9234,122.853,79.751,38.8427,153.707,39.1848,105.045,729.185,210.87,266.056,461.81,274.618,449.594
mrpp_6x6#16_9.cnf,4736.0,37748.0,2085.0,22775.0,1.27146283,0.657431394,0.1,0.09154775,0.404014636,0.76572145,0.0,1.0,1.825707872,0.001856152,0.253880787,0.000959233,0.002877698,1.378902917,0.0,0.081273326,0.365883644,0.0,0.001856152,0.660879117,0.000351262,0.004654226,3.94787765,0.282134782,0.16277675,0.0,0.782178218,3.815959457,0.000464896,0.503699295,0.000131723,0.001097695,2.685511174,0.322107574,0.001718027,0.340321789,0.000219539,0.00298573,0.02,0.003412951,0.434682676,0.000175631,0.008737651,4.780090524,0.37720715,0.29468256,0.06031746,0.888888889,3.667839128,3.56,0.610028,0.642846,0.460304,0.540688,500.217,1.64563,7.91467,30.8279,0.393588,0.582084,0.579715,0.531413,0.242793,3.4222,0.768029,0.698168,0.465542,0.186979,0.225116,0.456193,0.22123,0.231873,4.05818,0.973759,0.952946,360.107,0.236442,0.283288
mrpp_6x6#18_12.cnf,6401.0,50273.0,3012.0,34288.0,1.125166003,0.466198087,0.2,0.087844144,0.387385285,0.741535708,0.0,1.0,1.810600814,0.001307523,0.23528584,0.000664011,0.001992032,1.313787633,0.0,0.038672422,0.35610126,0.0,0.001307523,0.62449422,0.000204153,0.003091461,3.854874095,0.262010165,0.16385214,0.0,0.782178218,3.802453724,0.00033064,0.449139107,5.8329e-05,0.000729118,2.645571837,0.316524732,0.00119341,0.317184346,0.000145824,0.001983201,0.02,0.002381484,0.403382392,0.000116659,0.00580378,4.719860937,0.363408208,0.30493858,0.045068027,0.733333333,3.616955082,6.54,8.93932,9.83154,5.03756,10.0234,506.704,15.0658,149.637,2753.49,20.2771,12.5868,12.7443,9.7587,14.1921,24.9773,11.6636,15.5008,13.0415,22.8271,10.1748,20.6877,22.0777,15.5771,25.0803,21.0697,24.0475,391.342,21.6395,12.4552
mrpp_6x6#18_9.cnf,4736.0,37504.0,2131.0,23816.0,1.222430784,0.574739671,0.1,0.089477662,0.39172965,0.749178212,0.0,1.0,1.807004593,0.001823814,0.242912906,0.000938527,0.00281558,1.335575528,0.0,0.05290561,0.375797783,0.0,0.001823814,0.636625132,0.00029392,0.004450789,3.978845967,0.262752936,0.16310607,0.0,0.782178218,3.830032827,0.000470741,0.450995135,8.3977e-05,0.001049714,2.688769556,0.324277796,0.001657199,0.341071415,0.000209943,0.002855223,0.02,0.003323871,0.426780259,0.000167954,0.008355727,4.778254216,0.360368573,0.311859362,0.045068027,0.733333333,3.66354816,4.4,2.05968,2.77137,4.82125,3.77764,501.337,17.6003,5.99865,140.605,2.52561,5.41421,5.51484,3.95773,4.75887,8.44492,8.04489,3.7317,1.674,4.51583,2.76605,1.5815,11.478,11.2582,35.784,7.94453,8.88872,379.26,4.60343,2.11557
mrpp_6x6#20_10.cnf,5291.0,41550.0,2426.0,27348.0,1.180956307,0.519306713,0.1,0.088708498,0.395215982,0.748202424,0.0,1.0,1.817723589,0.001618253,0.235410029,0.000824402,0.002473207,1.315535385,0.0,0.041465555,0.356186924,0.0,0.001618253,0.625945936,0.00025596,0.003875969,3.910739569,0.258982377,0.158851939,0.0,0.782178218,3.735453788,0.000405268,0.466896414,0.000109697,0.000914144,2.695833186,0.313112476,0.001462178,0.335271667,0.000182829,0.002486471,0.02,0.002953635,0.411323943,0.000109697,0.007276583,4.744772,0.360219609,0.305551713,0.06006006,0.888888889,3.628838121,4.48,14.265,43.8017,66.5523,49.1968,559.152,79.6368,111.993,NaN,41.4417,19.9158,20.7649,49.4657,67.67,96.0772,349.528,77.8953,72.1377,35.5498,33.0057,12.0223,251.912,314.842,NaN,45.5701,489.12,442.097,60.5928,42.685
mrpp_8x8#12_9.cnf,7451.0,50916.0,2917.0,30296.0,1.554336647,0.680617903,0.12,0.096283338,0.406180134,0.781566816,0.0,1.0,1.818899581,0.001312227,0.255596911,0.000685636,0.002056908,1.382617513,0.0,0.0810338,0.384308159,0.02,0.001312227,0.535551728,0.000231054,0.003003697,4.014242941,0.260818666,0.174363531,0.0,0.75,3.958061707,0.000353036,0.460262431,6.6015e-05,0.000858199,2.778252249,0.34413784,0.001195472,0.305244086,0.000198046,0.001947452,0.0,0.002215971,0.410856125,0.000165038,0.005512279,4.680569273,0.365030336,0.290949419,0.046253469,0.733333333,3.641668022,3.6,0.156765,0.162158,0.137517,0.130797,0.159216,0.165786,0.0495729,0.285698,0.337032,0.157807,0.146771,0.128692,0.114859,0.156705,0.436312,0.509982,0.0369141,0.069764,0.0686929,0.038024,0.116497,0.108863,0.941242,0.332295,0.293009,0.16334,0.11067,0.211134
mrpp_8x8#16_12.cnf,10790.0,88870.0,4845.0,55247.0,1.227038184,0.608594132,0.32,0.08769707,0.399512492,0.766899961,0.0,1.0,1.832240349,0.00080304,0.260510852,0.000412797,0.00123839,1.409140512,0.0,0.083135736,0.368671602,0.0,0.00080304,0.630652996,0.000144804,0.001936757,3.938318219,0.284488677,0.172535237,0.0,0.782178218,3.847444609,0.00020617,0.499020143,3.6201e-05,0.000506815,2.737371133,0.334153891,0.000756277,0.32288689,0.000126704,0.001248937,0.06,0.001441559,0.431610277,7.2402e-05,0.003602006,4.806608273,0.37070609,0.31050609,0.055476529,0.888888889,3.669214465,10.18,8.06356,7.93052,11.1469,7.30456,504.769,10.1489,10.6664,NaN,5.58179,13.8109,13.8263,7.95452,4.16828,6.96208,9.72962,7.32869,5.40399,3.03101,3.57864,4.70665,3.67824,4.5869,7.63075,8.84069,8.58165,371.57,3.70927,6.2358
mrpp_8x8#18_12.cnf,10790.0,88451.0,5053.0,59727.0,1.13536513,0.480921526,0.32,0.084601604,0.387974729,0.740679899,0.0,1.0,1.811240012,0.000775065,0.248214379,0.000395804,0.001187413,1.360599844,0.0,0.051400539,0.376245249,0.02,0.000775065,0.602538261,0.000100457,0.001791485,3.948121535,0.259752731,0.176752629,0.0,0.782178218,3.883020746,0.000200404,0.454598303,3.3486e-05,0.000602742,2.734847299,0.328829508,0.000715777,0.312863363,8.3714e-05,0.001155256,0.04,0.001379126,0.414672306,5.0229e-05,0.003331826,4.79292154,0.353412549,0.332541177,0.044326241,0.733333333,3.650965999,11.72,9.64584,2.25161,11.4882,1.79278,500.579,6.23542,1.61139,2234.06,1.03918,7.29186,7.30654,1.85477,0.323332,0.384256,2.64119,8.67849,0.281447,1.43671,1.38269,0.324011,0.734549,0.574655,13.3256,2.13808,1.96422,407.397,0.299136,0.745159
mrpp_8x8#18_13.cnf,11726.0,95876.0,5543.0,65687.0,1.115460942,0.459588655,0.28,0.084385038,0.387730195,0.738215382,0.0,1.0,1.811582188,0.000708434,0.246694611,0.000360815,0.001082446,1.356108357,0.0,0.048198274,0.372889613,0.02,0.000708434,0.600778829,9.1342e-05,0.001628937,3.928716269,0.26038534,0.176870135,0.0,0.782178218,3.878419355,0.000182819,0.451972874,3.0447e-05,0.000548054,2.720803257,0.327873095,0.000654782,0.309090314,7.6119e-05,0.001050436,0.04,0.001260914,0.410614962,4.5671e-05,0.003029519,4.783517376,0.354190819,0.330577466,0.044326241,0.733333333,3.643420867,11.44,31.9125,21.8497,25.9066,24.4656,521.654,25.6924,35.7472,NaN,39.3251,27.1998,28.7473,30.1975,27.0521,19.9576,34.4629,37.4369,26.0803,20.6858,20.8098,26.5829,20.2219,17.8051,60.8082,40.8996,55.7162,428.102,32.0355,12.5636
mrpp_8x8#18_20.cnf,18278.0,146601.0,8967.0,106301.0,1.038362886,0.379112144,0.5,0.084354804,0.385411238,0.731848375,0.0,1.0,1.814590763,0.000443175,0.240371607,0.00022304,0.00066912,1.338209996,0.0,0.036170873,0.355913867,0.0,0.000443175,0.604078468,5.6443e-05,0.001006576,3.850084055,0.265702144,0.17672588,0.0,0.782178218,3.846423298,0.000112902,0.456874568,1.8814e-05,0.000338661,2.678258942,0.322809757,0.000413911,0.293501916,4.7036e-05,0.0006491,0.1,0.000796118,0.392954855,2.8222e-05,0.001872043,4.739191141,0.361314691,0.319268555,0.044326241,0.733333333,3.61820582,19.18,663.157,266.431,205.522,620.093,1014.57,386.492,221.927,NaN,845.415,103.692,103.014,1455.13,859.168,3246.64,350.61,382.799,232.183,73.3931,149.235,193.285,220.69,357.292,NaN,366.74,363.156,637.036,829.731,317.535
mrpp_8x8#20_16.cnf,14534.0,116684.0,7024.0,82943.0,1.069191344,0.406797439,0.48,0.084684663,0.389229953,0.744470815,0.0,1.0,1.825272161,0.000565906,0.238435428,0.000284738,0.000854214,1.335993148,0.0,0.036265869,0.348866089,0.0,0.000565906,0.599801674,7.2339e-05,0.001290043,3.850458332,0.262193282,0.17250899,0.0,0.782178218,3.80177542,0.000140958,0.482481994,3.6169e-05,0.000434033,2.721053937,0.315421434,0.000524947,0.301978941,6.0282e-05,0.000831897,0.08,0.001015963,0.395369739,3.6169e-05,0.002399238,4.745440112,0.358989492,0.318808809,0.048309179,0.733333333,3.617011624,16.6,203.705,108.178,245.959,228.053,741.018,172.387,899.59,NaN,207.113,91.5316,92.821,491.508,361.806,342.911,112.558,93.6823,183.421,58.0042,90.7487,144.136,104.943,190.408,662.739,122.046,203.932,532.191,216.348,71.2322
mrpp_8x8#20_20.cnf,18278.0,145067.0,8981.0,105805.0,1.035185391,0.371078872,0.54,0.084882567,0.388138872,0.744146813,0.0,1.0,1.827959521,0.000445029,0.235835505,0.000222692,0.000668077,1.32924224,0.0,0.031964463,0.340267473,0.0,0.000445029,0.604409183,5.6708e-05,0.001011294,3.822406632,0.265059487,0.171882223,0.0,0.782178218,3.776087426,0.000109439,0.496872149,2.8354e-05,0.000340249,2.722115203,0.311232929,0.000415998,0.294280639,4.7257e-05,0.000652143,0.12,0.000804153,0.386782807,2.8354e-05,0.001880818,4.725354732,0.363189346,0.313799623,0.048309179,0.733333333,3.608569746,19.06,789.508,509.803,881.412,1319.13,1435.25,1992.57,311.004,NaN,1704.36,357.22,337.093,1346.08,1051.35,3490.49,593.633,426.136,415.999,65.9663,194.79,278.994,538.98,671.176,NaN,491.548,541.215,814.855,1899.11,459.222
mrpp_8x8#22_10.cnf,8918.0,72538.0,4096.0,48344.0,1.177246094,0.500455072,0.26,0.084726129,0.385174306,0.737076371,0.0,1.0,1.80556659,0.000956236,0.242974587,0.000488281,0.001464844,1.343066896,0.0,0.04465911,0.371090518,0.0,0.000956236,0.590056892,0.000124111,0.002213305,3.912765968,0.249872319,0.172757081,0.0,0.782178218,3.836643123,0.000249433,0.442617825,4.137e-05,0.000744663,2.773766671,0.324114678,0.00086734,0.328003663,0.000103425,0.001427271,0.04,0.001691908,0.417220396,6.2055e-05,0.004116333,4.785475879,0.348875753,0.324928969,0.056691993,0.67160037,3.632602308,9.24,1.19059,1.20518,0.99373,0.320352,500.279,2.56324,0.972553,1061.68,0.663669,1.07349,1.06826,0.316267,0.19726,1.62649,1.46984,1.56285,0.216246,0.35346,0.336227,0.217357,1.59453,0.206641,1.31948,1.0447,1.05246,422.041,0.200151,0.493142
mrpp_8x8#22_11.cnf,9854.0,79956.0,4583.0,54297.0,1.150120009,0.472567545,0.28,0.084406137,0.384998557,0.736491803,0.0,1.0,1.807788403,0.000857625,0.241484393,0.000436395,0.001309186,1.340177435,0.0,0.042120191,0.365231965,0.0,0.000857625,0.588023417,0.000110503,0.001970643,3.902937408,0.251549615,0.173157969,0.0,0.782178218,3.83661814,0.000222618,0.441760067,3.6834e-05,0.00066302,2.763229897,0.322946019,0.000779374,0.322147227,9.2086e-05,0.001270788,0.04,0.001518155,0.411641637,5.5252e-05,0.003665028,4.780045895,0.349974503,0.323309939,0.056691993,0.67160037,3.624910045,10.5,17.5866,12.9964,20.5175,28.7011,519.652,51.673,26.6231,NaN,32.676,16.7163,17.2068,28.6634,37.3399,32.0991,27.2894,16.239,19.2257,41.6179,23.7834,25.3903,60.9652,47.0948,173.214,57.3293,43.7932,435.791,42.5209,9.71379
mrpp_8x8#22_20.cnf,18278.0,143734.0,8983.0,106536.0,1.034732272,0.34915897,0.5,0.084318916,0.382978524,0.730431131,0.0,1.0,1.814666587,0.000445169,0.233637474,0.000222643,0.000667928,1.320245802,0.0,0.028563115,0.338477134,0.0,0.000445169,0.594646341,5.6319e-05,0.001004355,3.796565664,0.261197327,0.173052957,0.0,0.782178218,3.765023014,0.000112689,0.455252529,1.8773e-05,0.000337914,2.682679415,0.315724262,0.000412768,0.295732276,4.6932e-05,0.000647668,0.1,0.000799414,0.385122876,2.8159e-05,0.001867913,4.72522278,0.360243346,0.313121287,0.056691993,0.67160037,3.603545756,19.08,1441.69,566.368,695.577,975.433,1221.8,315.101,434.784,NaN,1294.77,209.426,210.678,1872.19,910.658,439.111,425.185,390.31,556.475,114.613,218.327,722.105,259.625,438.666,3319.3,774.616,408.998,672.118,1399.59,1354.74
mrpp_8x8#22_24.cnf,22022.0,171614.0,10939.0,129284.0,1.013163909,0.327418706,0.6,0.084612172,0.382623011,0.729427037,0.0,1.0,1.815997139,0.000366748,0.232505335,0.000182832,0.000548496,1.3175913,0.0,0.026654497,0.333722657,0.02,0.000366748,0.600776,4.6409e-05,0.000827635,3.759637229,0.264259987,0.172484904,0.0,0.782178218,3.699672231,9.2228e-05,0.464389487,1.547e-05,0.000278457,2.671801532,0.313959964,0.000342539,0.290410963,3.8675e-05,0.000533709,0.16,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,NaN,3126.77,NaN,NaN,NaN,1806.73,2003.11,NaN,NaN,700.155,720.651,NaN,NaN,NaN,NaN,2293.32,2805.91,714.318,334.268,1367.28,747.282,2939.94,NaN,2770.06,1239.38,1464.12,NaN,1123.15
mrpp_8x8#24_11.cnf,9854.0,79645.0,4487.0,51742.0,1.196122131,0.539271771,0.28,0.08671872,0.400067643,0.75218885,0.0,1.0,1.826485814,0.000869196,0.253853598,0.000445732,0.001337196,1.38352515,0.0,0.065285455,0.375787561,0.0,0.000869196,0.620102787,0.00011596,0.002067953,4.011431828,0.274187565,0.172692771,0.0,0.782178218,3.889903096,0.000225351,0.467677501,3.8653e-05,0.000599126,2.730958821,0.332573151,0.000807352,0.329658611,9.6633e-05,0.001333539,0.04,0.001558159,0.428176907,5.798e-05,0.003846005,4.819801291,0.360953604,0.321489319,0.039057239,0.733333333,3.6672559,9.62,184.939,22.4604,52.7429,33.4416,576.966,1.69934,1.53998,NaN,28.2597,14.0042,13.7585,32.935,31.8678,10.1218,1.02966,1.74964,67.7275,2.98975,84.0384,1.50203,257.861,14.3651,1797.1,47.9408,26.5963,423.994,12.4639,0.862033
mrpp_8x8#24_14.cnf,12662.0,101072.0,5968.0,69687.0,1.121648794,0.450370944,0.38,0.085640076,0.39957333,0.74251978,0.0,1.0,1.829397094,0.000661001,0.245354222,0.000335121,0.001005362,1.358449834,0.0,0.048158193,0.361157748,0.0,0.000661001,0.609626942,8.6099e-05,0.001535437,3.933902824,0.27253198,0.172514992,0.0,0.782178218,3.857732652,0.0001687,0.465250374,2.87e-05,0.000444846,2.698562388,0.324809505,0.00061401,0.314602951,7.1749e-05,0.000990142,0.06,0.001186132,0.410237254,4.305e-05,0.002855626,4.785679171,0.361219251,0.317934708,0.036236119,0.733333333,3.642629901,13.46,114.207,202.395,263.042,300.748,732.118,104.289,158.787,NaN,781.375,52.8049,52.8234,1130.35,267.58,433.728,154.862,149.128,118.907,285.433,86.7,149.527,127.85,177.462,1186.7,192.898,485.35,479.569,109.653,191.434
mrpp_8x8#24_16.cnf,14534.0,115034.0,6946.0,81265.0,1.092427296,0.415541746,0.4,0.085473451,0.39909268,0.740578462,0.0,1.0,1.831588391,0.000570735,0.242175442,0.000287936,0.000863807,1.349486588,0.0,0.042515228,0.353583954,0.0,0.000570735,0.608446492,7.3833e-05,0.00131668,3.905041067,0.273341719,0.172154758,0.0,0.782178218,3.83815895,0.000144432,0.470337308,2.4611e-05,0.000381468,2.693676753,0.321343752,0.000531394,0.308285163,6.1527e-05,0.000849074,0.08,0.001026619,0.402650006,3.6916e-05,0.002448779,4.769545205,0.362971888,0.314945884,0.036236119,0.733333333,3.635985124,14.26,517.993,248.563,176.032,211.267,839.093,205.567,429.222,NaN,650.101,129.276,135.448,957.055,516.653,520.948,218.064,431.887,263.899,180.205,93.2668,241.453,183.185,356.765,NaN,781.959,354.308,613.977,596.233,152.981
mrpp_8x8#24_20.cnf,18278.0,142603.0,8902.0,103966.0,1.053246461,0.37163111,0.5,0.085624146,0.398185945,0.739505982,0.0,1.0,1.834524007,0.000448108,0.23888691,0.000224669,0.000674006,1.340660461,0.0,0.036838967,0.344064406,0.0,0.000448108,0.613130457,5.7711e-05,0.001029183,3.867495793,0.276309032,0.171006499,0.0,0.782178218,3.776274303,0.000111752,0.486956496,1.9237e-05,0.000298174,2.703436915,0.316305331,0.000419933,0.300012414,4.8093e-05,0.000663679,0.1,0.000811747,0.392991603,2.8856e-05,0.001914087,4.746921775,0.367339833,0.309791901,0.036236119,0.733333333,3.630505311,18.58,1183.38,1349.58,1561.94,NaN,2002.29,3178.03,1382.81,NaN,NaN,289.84,304.502,NaN,2040.76,NaN,1048.19,1324.49,706.573,600.332,114.556,663.164,647.255,551.33,NaN,NaN,1141.86,1056.69,2530.43,1587.37
mrpp_8x8#24_24.cnf,22022.0,170032.0,10858.0,126493.0,1.028181986,0.344200865,0.72,0.085838742,0.397635442,0.738950513,0.0,1.0,1.83602351,0.000368769,0.237017923,0.000184196,0.000552588,1.335204942,0.0,0.033472208,0.338753923,0.0,0.000368769,0.618336694,4.7433e-05,0.000845897,3.823428545,0.279343689,0.169890018,0.0,0.782178218,3.698351804,9.1074e-05,0.500002292,1.5811e-05,0.000245073,2.705833009,0.313108235,0.000347171,0.295490224,3.9528e-05,0.000545485,0.2,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,20.02,NaN,NaN,3033.15,3100.89,NaN,NaN,NaN,NaN,NaN,413.896,422.329,NaN,NaN,NaN,NaN,NaN,NaN,1321.94,1312.3,NaN,NaN,NaN,NaN,NaN,NaN,1781.62,NaN,NaN
mrpp_8x8#8_9.cnf,7451.0,51322.0,2686.0,26671.0,1.774013403,0.924262307,0.12,0.100708635,0.422492208,0.780197247,0.0,1.0,1.817338329,0.001424503,0.251876202,0.000744602,0.003350707,1.372744887,0.0,0.081811706,0.368602602,0.02,0.001424503,0.521706967,0.000262457,0.003374452,4.05519459,0.268715501,0.178386487,0.0,0.75,4.011601279,0.000391816,0.470932985,7.4988e-05,0.000974842,2.836578467,0.351205429,0.001286965,0.32025288,0.000224963,0.002212141,0.0,0.002381737,0.410745453,0.00018747,0.006186495,4.638998276,0.378011467,0.264392054,0.061561562,0.888888889,3.616905353,2.9,0.151107,0.164197,0.13734,0.176233,500.024,0.340194,0.0523199,0.285769,0.310077,0.149985,0.148161,0.181536,0.115636,0.135567,0.452024,0.526685,0.0376979,0.0710741,0.070777,0.0397011,0.126476,0.138367,0.934139,0.32494,0.324578,313.72,0.113293,0.21253
